,age,gender,alter_age,alter_gender,cntct_intensity,cntct_rate,pop,alter_age_strata,part,mu,y,y_strata,cntct_intensity_strata,pop_strata,cntct_rate_strata
3025,23,Female,22,Male,0.6657926978681696,1.3365708048383864e-06,498135,20-24,22.0,15.0,16,80,3.2081034060279343,2464328,1.3018167248953607e-06
3026,23,Female,23,Female,0.7364763335837716,1.5188304600436209e-06,484897,20-24,22.0,16.0,17,64,3.122651106671093,2383278,1.3102336809516527e-06
3027,23,Female,23,Male,0.7635236664162284,1.5188304600436209e-06,502705,20-24,22.0,17.0,20,80,3.2081034060279343,2464328,1.3018167248953607e-06
3028,23,Female,24,Female,0.6353910583413157,1.3365708048383864e-06,475389,20-24,22.0,14.0,17,64,3.122651106671093,2383278,1.3102336809516527e-06
3029,23,Female,24,Male,0.6560878572542381,1.3365708048383864e-06,490874,20-24,22.0,14.0,22,80,3.2081034060279343,2464328,1.3018167248953607e-06
3030,23,Female,25,Female,0.5457513856796563,1.1543111496331516e-06,472794,20-24,22.0,12.0,6,64,3.122651106671093,2383278,1.3102336809516527e-06
3031,23,Female,25,Male,0.5553725691118486,1.1543111496331516e-06,481129,20-24,22.0,12.0,12,80,3.2081034060279343,2464328,1.3018167248953607e-06
3032,23,Female,26,Female,0.46154949058426364,9.720514944279172e-07,474820,25-34,22.0,10.0,11,45,1.9906136593992316,4755925,4.1855446824734025e-07
3033,23,Female,26,Male,0.4698060959779344,9.720514944279172e-07,483314,25-34,22.0,10.0,13,51,2.0175010783696266,4808688,4.195533331273783e-07
3034,23,Female,27,Female,0.3782929155672022,7.897918392226828e-07,478978,25-34,22.0,8.0,11,45,1.9906136593992316,4755925,4.1855446824734025e-07
3035,23,Female,27,Male,0.38410420392020267,7.897918392226828e-07,486336,25-34,22.0,8.0,9,51,2.0175010783696266,4808688,4.195533331273783e-07
3036,23,Female,28,Female,0.29944714571254405,6.075321840174482e-07,492891,25-34,22.0,7.0,4,45,1.9906136593992316,4755925,4.1855446824734025e-07
3037,23,Female,28,Male,0.3044744745352885,6.075321840174482e-07,501166,25-34,22.0,7.0,11,51,2.0175010783696266,4808688,4.195533331273783e-07
3038,23,Female,29,Female,0.24153146712947116,4.860257472139586e-07,496952,25-34,22.0,5.0,4,45,1.9906136593992316,4755925,4.1855446824734025e-07
3039,23,Female,29,Male,0.2446950087180868,4.860257472139586e-07,503461,25-34,22.0,5.0,6,51,2.0175010783696266,4808688,4.195533331273783e-07
3040,23,Female,30,Female,0.1999505873823666,4.0502145601163225e-07,493679,25-34,22.0,4.0,5,45,1.9906136593992316,4755925,4.1855446824734025e-07
3041,23,Female,30,Male,0.20151559028839555,4.0502145601163225e-07,497543,25-34,22.0,4.0,3,51,2.0175010783696266,4808688,4.195533331273783e-07
3042,23,Female,31,Female,0.19496639334468746,4.0502145601163225e-07,481373,25-34,22.0,4.0,7,45,1.9906136593992316,4755925,4.1855446824734025e-07
3043,23,Female,31,Male,0.1963361759089188,4.0502145601163225e-07,484755,25-34,22.0,4.0,4,51,2.0175010783696266,4808688,4.195533331273783e-07
3044,23,Female,32,Female,0.1888473291872637,4.0502145601163225e-07,466265,25-34,22.0,4.0,3,45,1.9906136593992316,4755925,4.1855446824734025e-07
3045,23,Female,32,Male,0.19032808763044223,4.0502145601163225e-07,469921,25-34,22.0,4.0,5,51,2.0175010783696266,4808688,4.195533331273783e-07
3046,23,Female,33,Female,0.008875114924838142,1.8985380750545257e-08,467471,25-34,22.0,0.0,0,45,1.9906136593992316,4755925,4.1855446824734025e-07
3047,23,Female,33,Male,0.008964118389796698,1.8985380750545257e-08,472159,25-34,22.0,0.0,0,51,2.0175010783696266,4808688,4.195533331273783e-07
3048,23,Female,34,Female,0.00868596357642046,1.8985380750545257e-08,457508,25-34,22.0,0.0,0,45,1.9906136593992316,4755925,4.1855446824734025e-07
3049,23,Female,34,Male,0.008741875522730815,1.8985380750545257e-08,460453,25-34,22.0,0.0,0,51,2.0175010783696266,4808688,4.195533331273783e-07
3050,23,Female,35,Female,0.008467251990174177,1.8985380750545257e-08,445988,25-34,22.0,0.0,0,45,1.9906136593992316,4755925,4.1855446824734025e-07
3051,23,Female,35,Male,0.008535447477830136,1.8985380750545257e-08,449580,25-34,22.0,0.0,0,51,2.0175010783696266,4808688,4.195533331273783e-07
3052,23,Female,36,Female,0.008544845241301656,1.8985380750545257e-08,450075,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3053,23,Female,36,Male,0.008567475815156307,1.8985380750545257e-08,451267,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3054,23,Female,37,Female,0.002883967934451328,6.328460250181754e-09,455714,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3055,23,Female,37,Male,0.0028877270398399357,6.328460250181754e-09,456308,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3056,23,Female,38,Female,0.00301322673506129,6.328460250181754e-09,476139,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3057,23,Female,38,Male,0.003025649502532397,6.328460250181754e-09,478102,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3058,23,Female,39,Female,0.0,0.0,536573,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3059,23,Female,39,Male,0.0,0.0,542188,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3060,23,Female,40,Female,0.0,0.0,567146,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3061,23,Female,40,Male,0.0,0.0,574280,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3062,23,Female,41,Female,0.0,0.0,596508,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3063,23,Female,41,Male,0.0,0.0,608365,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3064,23,Female,42,Female,0.0064502907041500525,1.0125536400290806e-08,637032,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3065,23,Female,42,Male,0.0066110234689682685,1.0125536400290806e-08,652906,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3066,23,Female,43,Female,0.00673536505596384,1.0125536400290806e-08,665186,35-44,22.0,0.0,0,5,0.16552646460821263,5746264,2.8805927574544546e-08
3067,23,Female,43,Male,0.006891824844421133,1.0125536400290806e-08,680638,35-44,22.0,0.0,0,8,0.16984104806389622,5845040,2.9057294400704908e-08
3068,23,Female,44,Female,0.06838179752572393,1.0125536400290806e-07,675340,35-44,22.0,2.0,3,5,0.16552646460821263,5746264,2.8805927574544546e-08
3069,23,Female,44,Male,0.0701217697007499,1.0125536400290806e-07,692524,35-44,22.0,2.0,6,8,0.16984104806389622,5845040,2.9057294400704908e-08
3070,23,Female,45,Female,0.06951697141156053,1.0125536400290806e-07,686551,35-44,22.0,2.0,2,5,0.16552646460821263,5746264,2.8805927574544546e-08
3071,23,Female,45,Male,0.07173557769222826,1.0125536400290806e-07,708462,35-44,22.0,2.0,2,8,0.16984104806389622,5845040,2.9057294400704908e-08
3072,23,Female,46,Female,0.21178814947721855,3.0376609200872416e-07,697208,45-49,22.0,5.0,5,19,1.060164823481524,2765380,3.833703952012107e-07
3073,23,Female,46,Male,0.2184652319456623,3.0376609200872416e-07,719189,45-49,22.0,5.0,6,20,1.0902568038541842,2837950,3.8417054699842643e-07
3074,23,Female,47,Female,0.5706225787311083,8.100429120232645e-07,704435,45-49,22.0,13.0,11,19,1.060164823481524,2765380,3.833703952012107e-07
3075,23,Female,47,Male,0.587635910012333,8.100429120232645e-07,725438,45-49,22.0,13.0,10,20,1.0902568038541842,2837950,3.8417054699842643e-07
3076,23,Female,48,Female,0.20950261340094492,3.0376609200872416e-07,689684,45-49,22.0,5.0,2,19,1.060164823481524,2765380,3.833703952012107e-07
3077,23,Female,48,Male,0.21461135153634764,3.0376609200872416e-07,706502,45-49,22.0,5.0,4,20,1.0902568038541842,2837950,3.8417054699842643e-07
3078,23,Female,49,Female,0.06825148187225219,1.0125536400290806e-07,674053,45-49,22.0,2.0,1,19,1.060164823481524,2765380,3.833703952012107e-07
3079,23,Female,49,Male,0.06954431035984132,1.0125536400290806e-07,686821,45-49,22.0,2.0,0,20,1.0902568038541842,2837950,3.8417054699842643e-07
3080,23,Male,6,Female,0.0,0.0,342735,6-9,23.0,0.0,0,0,0.017525647853366626,1758888,9.964049930050479e-09
3081,23,Male,6,Male,0.0,0.0,360842,6-9,23.0,0.0,0,0,0.01847435214663338,1852932,9.970334662380152e-09
3082,23,Male,7,Female,0.0,0.0,343816,6-9,23.0,0.0,0,0,0.017525647853366626,1758888,9.964049930050479e-09
3083,23,Male,7,Male,0.0,0.0,362708,6-9,23.0,0.0,0,0,0.01847435214663338,1852932,9.970334662380152e-09
3084,23,Male,8,Female,0.0029210449801035767,8.427712002606972e-09,346600,6-9,23.0,0.0,0,0,0.017525647853366626,1758888,9.964049930050479e-09
3085,23,Male,8,Male,0.0030789550198964235,8.427712002606972e-09,365337,6-9,23.0,0.0,0,0,0.01847435214663338,1852932,9.970334662380152e-09
3086,23,Male,9,Female,0.002926234778133749,8.190220603591957e-09,357284,6-9,23.0,0.0,0,0,0.017525647853366626,1758888,9.964049930050479e-09
3087,23,Male,9,Male,0.0030737652218662506,8.190220603591957e-09,375297,6-9,23.0,0.0,0,0,0.01847435214663338,1852932,9.970334662380152e-09
3088,23,Male,10,Female,0.011678368095129298,3.169567921859585e-08,368453,6-9,23.0,0.0,0,0,0.017525647853366626,1758888,9.964049930050479e-09
3089,23,Male,10,Male,0.012321631904870702,3.169567921859586e-08,388748,6-9,23.0,0.0,0,0,0.01847435214663338,1852932,9.970334662380152e-09
3090,23,Male,11,Female,0.011676629738914918,3.088393687838034e-08,378081,10-14,23.0,0.0,0,8,0.5026602014795569,1929961,2.604509632472143e-07
3091,23,Male,11,Male,0.012323370261085079,3.088393687838034e-08,399022,10-14,23.0,0.0,0,19,0.5293397985204432,2031680,2.605428997285218e-07
3092,23,Male,12,Female,0.011702881618448477,3.0594489167638676e-08,382516,10-14,23.0,0.0,0,8,0.5026602014795569,1929961,2.604509632472143e-07
3093,23,Male,12,Male,0.012297118381551522,3.0594489167638676e-08,401939,10-14,23.0,0.0,0,19,0.5293397985204432,2031680,2.605428997285218e-07
3094,23,Male,13,Female,0.011700755194290445,2.982011018530714e-08,392378,10-14,23.0,0.0,0,8,0.5026602014795569,1929961,2.604509632472143e-07
3095,23,Male,13,Male,0.012299244805709555,2.982011018530713e-08,412448,10-14,23.0,0.0,0,19,0.5293397985204432,2031680,2.605428997285218e-07
3096,23,Male,14,Female,0.2337418555852403,5.87978053719145e-07,397535,10-14,23.0,5.0,4,8,0.5026602014795569,1929961,2.604509632472143e-07
3097,23,Male,14,Male,0.2462581444147598,5.879780537191451e-07,418822,10-14,23.0,6.0,5,19,0.5293397985204432,2031680,2.605428997285218e-07
3098,23,Male,15,Female,0.23383807934266276,6.162536911028374e-07,379451,10-14,23.0,5.0,4,8,0.5026602014795569,1929961,2.604509632472143e-07
3099,23,Male,15,Male,0.2461619206573373,6.162536911028374e-07,399449,10-14,23.0,6.0,14,19,0.5293397985204432,2031680,2.605428997285218e-07
3100,23,Male,16,Female,0.23391644167658188,6.248519231119709e-07,374355,15-19,23.0,5.0,1,34,1.6114013085003573,2038194,7.906025179646086e-07
3101,23,Male,16,Male,0.24608355832341813,6.248519231119708e-07,393827,15-19,23.0,6.0,6,56,1.6885986914996427,2138063,7.897796704304984e-07
3102,23,Male,17,Female,0.23317582400712325,6.140714472128833e-07,379721,15-19,23.0,5.0,2,34,1.6114013085003573,2038194,7.906025179646086e-07
3103,23,Male,17,Male,0.24682417599287673,6.140714472128831e-07,401947,15-19,23.0,6.0,13,56,1.6885986914996427,2138063,7.897796704304984e-07
3104,23,Male,18,Female,0.29278604620816145,7.249476225342718e-07,403872,15-19,23.0,7.0,13,34,1.6114013085003573,2038194,7.906025179646086e-07
3105,23,Male,18,Male,0.3072139537918385,7.249476225342718e-07,423774,15-19,23.0,7.0,11,56,1.6885986914996427,2138063,7.897796704304984e-07
3106,23,Male,19,Female,0.3814327568966463,9.101017797156982e-07,419110,15-19,23.0,9.0,8,34,1.6114013085003573,2038194,7.906025179646086e-07
3107,23,Male,19,Male,0.39856724310335373,9.101017797156982e-07,437937,15-19,23.0,9.0,11,56,1.6885986914996427,2138063,7.897796704304984e-07
3108,23,Male,20,Female,0.47009023971184455,1.0194177850175319e-06,461136,15-19,23.0,11.0,10,34,1.6114013085003573,2038194,7.906025179646086e-07
3109,23,Male,20,Male,0.4899097602881554,1.0194177850175319e-06,480578,15-19,23.0,11.0,15,56,1.6885986914996427,2138063,7.897796704304984e-07
3110,23,Male,21,Female,0.558211166167559,1.1837367037293937e-06,471567,20-24,23.0,13.0,17,80,3.155951295195772,2383278,1.3242061124198572e-06
3111,23,Male,21,Male,0.581788833832441,1.1837367037293935e-06,491485,20-24,23.0,13.0,15,62,3.229951763715966,2464328,1.3106825729837772e-06
3112,23,Male,22,Female,0.6468211628987905,1.3513983901978571e-06,478631,20-24,23.0,15.0,16,80,3.155951295195772,2383278,1.3242061124198572e-06
3113,23,Male,22,Male,0.6731788371012095,1.3513983901978571e-06,498135,20-24,23.0,15.0,15,62,3.229951763715966,2464328,1.3106825729837772e-06
3114,23,Male,23,Female,0.7364763335837716,1.5188304600436209e-06,484897,20-24,23.0,17.0,19,80,3.155951295195772,2383278,1.3242061124198572e-06
3115,23,Male,23,Male,0.7635236664162284,1.5188304600436209e-06,502705,20-24,23.0,18.0,12,62,3.229951763715966,2464328,1.3106825729837772e-06
3116,23,Male,24,Female,0.6494230659768614,1.366087700760559e-06,475389,20-24,23.0,15.0,14,80,3.155951295195772,2383278,1.3242061124198572e-06
3117,23,Male,24,Male,0.6560878572542381,1.3365708048383864e-06,490874,20-24,23.0,15.0,13,62,3.229951763715966,2464328,1.3106825729837772e-06
3118,23,Male,25,Female,0.56501956656879,1.1950650104882676e-06,472794,20-24,23.0,13.0,14,80,3.155951295195772,2383278,1.3242061124198572e-06
3119,23,Male,25,Male,0.5553725691118487,1.1543111496331518e-06,481129,20-24,23.0,13.0,7,62,3.229951763715966,2464328,1.3106825729837772e-06
3120,23,Male,26,Female,0.4757447288166374,1.0019475355221713e-06,474820,25-34,23.0,11.0,12,46,2.1518536815124873,4755925,4.524574465561352e-07
3121,23,Male,26,Male,0.4698060959779345,9.720514944279174e-07,483314,25-34,23.0,11.0,16,61,2.017501078369627,4808688,4.195533331273784e-07
3122,23,Male,27,Female,0.38702726781130287,8.08027232589603e-07,478978,25-34,23.0,9.0,8,46,2.1518536815124873,4755925,4.524574465561352e-07
3123,23,Male,27,Male,0.38410420392020267,7.897918392226828e-07,486336,25-34,23.0,9.0,20,61,2.017501078369627,4808688,4.195533331273784e-07
3124,23,Male,28,Female,0.29750265829826655,6.035871182437224e-07,492891,25-34,23.0,7.0,8,46,2.1518536815124873,4755925,4.524574465561352e-07
3125,23,Male,28,Male,0.30447447453528853,6.075321840174483e-07,501166,25-34,23.0,7.0,5,61,2.017501078369627,4808688,4.195533331273784e-07
3126,23,Male,29,Female,0.23843848490573397,4.798018418393205e-07,496952,25-34,23.0,5.0,3,46,2.1518536815124873,4755925,4.524574465561352e-07
3127,23,Male,29,Male,0.24469500871808686,4.860257472139587e-07,503461,25-34,23.0,6.0,2,61,2.017501078369627,4808688,4.195533331273784e-07
3128,23,Male,30,Female,0.23906442754498994,4.842507531108067e-07,493679,25-34,23.0,5.0,5,46,2.1518536815124873,4755925,4.524574465561352e-07
3129,23,Male,30,Male,0.20151559028839555,4.0502145601163225e-07,497543,25-34,23.0,5.0,8,61,2.017501078369627,4808688,4.195533331273784e-07
3130,23,Male,31,Female,0.23915986287531263,4.968285775797825e-07,481373,25-34,23.0,6.0,6,46,2.1518536815124873,4755925,4.524574465561352e-07
3131,23,Male,31,Male,0.1963361759089188,4.0502145601163225e-07,484755,25-34,23.0,5.0,2,61,2.017501078369627,4808688,4.195533331273784e-07
3132,23,Male,32,Female,0.23906275035089186,5.127186264267999e-07,466265,25-34,23.0,5.0,4,46,2.1518536815124873,4755925,4.524574465561352e-07
3133,23,Male,32,Male,0.19032808763044223,4.0502145601163225e-07,469921,25-34,23.0,4.0,8,61,2.017501078369627,4808688,4.195533331273784e-07
3134,23,Male,33,Female,0.011940129625490885,2.5541968647233487e-08,467471,25-34,23.0,0.0,0,46,2.1518536815124873,4755925,4.524574465561352e-07
3135,23,Male,33,Male,0.0089641183897967,1.898538075054526e-08,472159,25-34,23.0,0.0,0,61,2.017501078369627,4808688,4.195533331273784e-07
3136,23,Male,34,Female,0.011961501632422293,2.6144901580786112e-08,457508,25-34,23.0,0.0,0,46,2.1518536815124873,4755925,4.524574465561352e-07
3137,23,Male,34,Male,0.008741875522730817,1.898538075054526e-08,460453,25-34,23.0,0.0,0,61,2.017501078369627,4808688,4.195533331273784e-07
3138,23,Male,35,Female,0.011951869651439087,2.6798635056187805e-08,445988,25-34,23.0,0.0,0,46,2.1518536815124873,4755925,4.524574465561352e-07
3139,23,Male,35,Male,0.008535447477830138,1.898538075054526e-08,449580,25-34,23.0,0.0,0,61,2.017501078369627,4808688,4.195533331273784e-07
3140,23,Male,36,Female,0.011984130330107774,2.662696290642176e-08,450075,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3141,23,Male,36,Male,0.008567475815156309,1.898538075054526e-08,451267,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3142,23,Male,37,Female,0.002998046099765137,6.578788669571567e-09,455714,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3143,23,Male,37,Male,0.0028877270398399357,6.328460250181754e-09,456308,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3144,23,Male,38,Female,0.0029938286030468195,6.28771976890534e-09,476139,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3145,23,Male,38,Male,0.003025649502532397,6.328460250181754e-09,478102,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3146,23,Male,39,Female,0.0,0.0,536573,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3147,23,Male,39,Male,0.0,0.0,542188,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3148,23,Male,40,Female,0.0,0.0,567146,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3149,23,Male,40,Male,0.0,0.0,574280,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3150,23,Male,41,Female,0.0,0.0,596508,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3151,23,Male,41,Male,0.0,0.0,608365,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3152,23,Male,42,Female,0.00493846991095696,7.752310576167226e-09,637032,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3153,23,Male,42,Male,0.0066110234689682685,1.0125536400290806e-08,652906,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3154,23,Male,43,Female,0.004942592790736382,7.430392086929643e-09,665186,35-44,23.0,0.0,0,6,0.12644360192996637,5746264,2.2004488817424047e-08
3155,23,Male,43,Male,0.006891824844421133,1.0125536400290806e-08,680638,35-44,23.0,0.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3156,23,Male,44,Female,0.04937186737862829,7.310668312054415e-08,675340,35-44,23.0,1.0,3,6,0.12644360192996637,5746264,2.2004488817424047e-08
3157,23,Male,44,Male,0.0701217697007499,1.0125536400290806e-07,692524,35-44,23.0,2.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3158,23,Male,45,Female,0.049214666816725004,7.168391979142847e-08,686551,35-44,23.0,1.0,3,6,0.12644360192996637,5746264,2.2004488817424047e-08
3159,23,Male,45,Male,0.07173557769222826,1.0125536400290806e-07,708462,35-44,23.0,2.0,0,0,0.16984104806389622,5845040,2.9057294400704908e-08
3160,23,Male,46,Female,0.14767215688821708,2.1180502359154956e-07,697208,45-49,23.0,3.0,1,11,0.7395207088022658,2765380,2.674210086144638e-07
3161,23,Male,46,Male,0.21846523194566236,3.037660920087242e-07,719189,45-49,23.0,5.0,5,32,1.0902568038541842,2837950,3.8417054699842643e-07
3162,23,Male,47,Female,0.39412451315606356,5.594902484346512e-07,704435,45-49,23.0,9.0,8,11,0.7395207088022658,2765380,2.674210086144638e-07
3163,23,Male,47,Male,0.587635910012333,8.100429120232645e-07,725438,45-49,23.0,14.0,20,32,1.0902568038541842,2837950,3.8417054699842643e-07
3164,23,Male,48,Female,0.14819314905034145,2.148710845116625e-07,689684,45-49,23.0,3.0,1,11,0.7395207088022658,2765380,2.674210086144638e-07
3165,23,Male,48,Male,0.21461135153634767,3.037660920087242e-07,706502,45-49,23.0,5.0,5,32,1.0902568038541842,2837950,3.8417054699842643e-07
3166,23,Male,49,Female,0.04953088970764377,7.348218865229258e-08,674053,45-49,23.0,1.0,1,11,0.7395207088022658,2765380,2.674210086144638e-07
3167,23,Male,49,Male,0.06954431035984132,1.0125536400290806e-07,686821,45-49,23.0,2.0,2,32,1.0902568038541842,2837950,3.8417054699842643e-07
3168,24,Female,6,Female,0.0,0.0,342735,6-9,22.0,0.0,0,0,0.005845826801916074,1758888,3.3235924072005e-09
3169,24,Female,6,Male,0.0,0.0,360842,6-9,22.0,0.0,0,0,0.0002372164721199094,1852932,1.280222221430195e-10
3170,24,Female,7,Female,0.0,0.0,343816,6-9,22.0,0.0,0,0,0.005845826801916074,1758888,3.3235924072005e-09
3171,24,Female,7,Male,0.0,0.0,362708,6-9,22.0,0.0,0,0,0.0002372164721199094,1852932,1.280222221430195e-10
3172,24,Female,8,Female,0.0,0.0,346600,6-9,22.0,0.0,0,0,0.005845826801916074,1758888,3.3235924072005e-09
3173,24,Female,8,Male,0.0,0.0,365337,6-9,22.0,0.0,0,0,0.0002372164721199094,1852932,1.280222221430195e-10
3174,24,Female,9,Female,0.002926234778133749,8.190220603591957e-09,357284,6-9,22.0,0.0,0,0,0.005845826801916074,1758888,3.3235924072005e-09
3175,24,Female,9,Male,0.00011652013996189444,3.104744774455816e-10,375297,6-9,22.0,0.0,0,0,0.0002372164721199094,1852932,1.280222221430195e-10
3176,24,Female,10,Female,0.0029195920237823246,7.923919804648963e-09,368453,6-9,22.0,0.0,0,0,0.005845826801916074,1758888,3.3235924072005e-09
3177,24,Female,10,Male,0.00012069633215801496,3.104744774455816e-10,388748,6-9,22.0,0.0,0,0,0.0002372164721199094,1852932,1.280222221430195e-10
3178,24,Female,11,Female,0.011676629738914918,3.088393687838034e-08,378081,10-14,22.0,0.0,0,1,0.2806054386735786,1929961,1.4539435702254016e-07
3179,24,Female,11,Male,0.002064769115654848,5.174574624093027e-09,399022,10-14,22.0,0.0,0,0,0.023249974385855608,2031680,1.1443718688895695e-08
3180,24,Female,12,Female,0.011702881618448477,3.0594489167638676e-08,382516,10-14,22.0,0.0,0,1,0.2806054386735786,1929961,1.4539435702254016e-07
3181,24,Female,12,Male,0.002079863349833327,5.174574624093027e-09,401939,10-14,22.0,0.0,0,0,0.023249974385855608,2031680,1.1443718688895695e-08
3182,24,Female,13,Female,0.011700755194290445,2.982011018530714e-08,392378,10-14,22.0,0.0,0,1,0.2806054386735786,1929961,1.4539435702254016e-07
3183,24,Female,13,Male,0.006402728863673762,1.552372387227908e-08,412448,10-14,22.0,0.0,0,0,0.023249974385855608,2031680,1.1443718688895695e-08
3184,24,Female,14,Female,0.011687092779262014,2.9398902685957247e-08,397535,10-14,22.0,0.0,0,1,0.2806054386735786,1929961,1.4539435702254016e-07
3185,24,Female,14,Male,0.006501677079635669,1.552372387227908e-08,418822,10-14,22.0,0.0,0,0,0.023249974385855608,2031680,1.1443718688895695e-08
3186,24,Female,15,Female,0.23383807934266276,6.162536911028374e-07,379451,10-14,22.0,5.0,1,1,0.2806054386735786,1929961,1.4539435702254016e-07
3187,24,Female,15,Male,0.006200935977058006,1.552372387227908e-08,399449,10-14,22.0,0.0,0,0,0.023249974385855608,2031680,1.1443718688895695e-08
3188,24,Female,16,Female,0.23391644167658188,6.248519231119709e-07,374355,15-19,22.0,5.0,6,37,1.3766792354135282,2038194,6.754407261593e-07
3189,24,Female,16,Male,0.048909292811584425,1.2418979097823264e-07,393827,15-19,22.0,1.0,2,27,0.8565898984024019,2138063,4.006382872732945e-07
3190,24,Female,17,Female,0.23317582400712325,6.140714472128833e-07,379721,15-19,22.0,5.0,7,37,1.3766792354135282,2038194,6.754407261593e-07
3191,24,Female,17,Male,0.06447704713933991,1.6041181334688382e-07,401947,15-19,22.0,1.0,4,27,0.8565898984024019,2138063,4.006382872732945e-07
3192,24,Female,18,Female,0.2342288369665292,5.799580980274176e-07,403872,15-19,22.0,5.0,4,37,1.3766792354135282,2038194,6.754407261593e-07
3193,24,Female,18,Male,0.08332830709651513,1.96633835715535e-07,423774,15-19,22.0,2.0,1,27,0.8565898984024019,2138063,4.006382872732945e-07
3194,24,Female,19,Female,0.2934098129974202,7.000782920889986e-07,419110,15-19,22.0,6.0,10,37,1.3766792354135282,2038194,6.754407261593e-07
3195,24,Female,19,Male,0.2719365224581713,6.209489548911631e-07,437937,15-19,22.0,6.0,9,27,0.8565898984024019,2138063,4.006382872732945e-07
3196,24,Female,20,Female,0.38194831976587373,8.282769503267447e-07,461136,15-19,22.0,8.0,10,37,1.3766792354135282,2038194,6.754407261593e-07
3197,24,Female,20,Male,0.38793872889679104,8.072336413585121e-07,480578,15-19,22.0,9.0,11,27,0.8565898984024019,2138063,4.006382872732945e-07
3198,24,Female,21,Female,0.4700725609832076,9.968309084037e-07,471567,20-24,22.0,10.0,8,66,3.0606488367711577,2383278,1.284218138534891e-06
3199,24,Female,21,Male,0.4882993553514934,9.935183278258611e-07,491485,20-24,22.0,11.0,10,76,3.182023300074617,2464328,1.291233675093014e-06
3200,24,Female,22,Female,0.5586182770489554,1.1671167915345128e-06,478631,20-24,22.0,12.0,15,66,3.0606488367711577,2383278,1.284218138534891e-06
3201,24,Female,22,Male,0.5877011745249481,1.1798030142932098e-06,498135,20-24,22.0,13.0,16,76,3.182023300074617,2464328,1.291233675093014e-06
3202,24,Female,23,Female,0.648099173553719,1.3365708048383864e-06,484897,20-24,22.0,14.0,17,66,3.0606488367711577,2383278,1.284218138534891e-06
3203,24,Female,23,Male,0.6867391176108367,1.366087700760559e-06,502705,20-24,22.0,15.0,19,76,3.182023300074617,2464328,1.291233675093014e-06
3204,24,Female,24,Female,0.7379807567918879,1.5523723872279078e-06,475389,20-24,22.0,16.0,16,66,3.0606488367711577,2383278,1.284218138534891e-06
3205,24,Female,24,Male,0.762019243208112,1.5523723872279078e-06,490874,20-24,22.0,17.0,17,76,3.182023300074617,2464328,1.291233675093014e-06
3206,24,Female,25,Female,0.6458780683933877,1.366087700760559e-06,472794,20-24,22.0,14.0,10,66,3.0606488367711577,2383278,1.284218138534891e-06
3207,24,Female,25,Male,0.6572644093792269,1.366087700760559e-06,481129,20-24,22.0,14.0,14,76,3.182023300074617,2464328,1.291233675093014e-06
3208,24,Female,26,Female,0.5601940672467018,1.1798030142932098e-06,474820,25-34,22.0,12.0,6,45,2.550232814461487,4755925,5.362222521300245e-07
